,Category_ID,Title,Description,Address,Coordinates,Status_value,Status_label,Url
612,57,"Strada Viile Dealului Mic, Târgu Mureș 540417, judetul: Mures","Intersectie nesemaforizata,viile dealul mic,calea sighisoarei,au fost deja mai multe sesizari,se poate urmari din statistici nr de accidente, pe trecerea de pietoni nu se poate trece fiindca nu se opresc masinile,circula cu viteza mare.","Romania, Mures, Târgu Mureș 540417, Strada Viile Dealului Mic","46.52745366594394, 24.560279846191406",complete,Rezolvat,https://www.amper.org.ro/sesizari/sesizare/strada-viile-dealului-mic-targu-mures-540417-mures/
613,57,"Strada Viile Dealul Mic 2, Târgu Mureș 547176, judetul: Mures","Exact ca la nr 44, au reparat teava de apa si asfaltul nerefacut, au lasat acolo indicatoarele si au plecat de o luna deja, nu incape o masina mai mare de ele.","Romania, Mures, Târgu Mureș 547176, Strada Viile Dealul Mic 2","46.5276489, 24.56010900000001",complete,Rezolvat,https://www.amper.org.ro/sesizari/sesizare/strada-viile-dealul-mic-2-targu-mures-547176-mures/
614,49,"Strada Victor Babeș 19, Târgu Mureș, judetul: Mures","Firma care sa ocupat de de schimbarea conductelor de canalizare a abandonat zona fara sa termine lucrarea (nu sa asfaltat zonele taiate astfel au ramas niste gropi la margine, transversal pe drum de acces catre parcarile din blocuri)","Romania, Mures, Târgu Mureș, Strada Victor Babeș 19","46.55376238765884, 24.572618007659912",complete,Rezolvat,https://www.amper.org.ro/sesizari/sesizare/strada-victor-babes-19-targu-mures-mures/
615,56,"Strada Victor Babeș 19, Târgu Mureș, judetul: Mures","Trafic blocat regulat. Zilnic in jurul orelor de dimineata si amiaz traficul este blocat regulat de persoane irresponsabile, dar totodata politia nu face nimic chiar daca este la fata locului.","Romania, Mures, Târgu Mureș, Strada Victor Babeș 19","46.55223513307437, 24.57189917564392",complete,Rezolvat,https://www.amper.org.ro/sesizari/sesizare/strada-victor-babes-19-targu-mures-mures-2/
616,56,"Strada Alexandru Papiu Ilarian 39, Târgu Mureș, judetul: Mures","La trecerea de pieton semaforizata din fata la Lic. Pedagogic ar trebui montat pe ambele parti stalpi de iluminat, ca seara nu se poate observa pietonii, si in plus ca participant in trafic suntem orbiti si de farurile din sens opus, fiind totul in panta. Doua stalpuri si o iluminare oportuna ar ajuta enorm in zona.","Romania, Mures, Târgu Mureș, Strada Alexandru Papiu Ilarian 39","46.54093063741981, 24.573497772216797",complete,Rezolvat,https://www.amper.org.ro/sesizari/sesizare/strada-alexandru-papiu-ilarian-39-targu-mures-mures/
617,57,"Strada Mihail Kogălniceanu 18, Târgu Mureș, judetul: Mures","Pe strada Mihail Kogalniceanu, în zona sediului poliției rutiere (sic!) nu se poate circula din cauza masinilor care parcheaza regulat pe trotuar. Ar trebui montați stalpi care nu permit parcarea masinilor in zonele in care acestea reduc latimea trotuarului sub 1,5 m. (Deoarece aceste masini pot fi observate zilnic intre perioada 8-16 presupun ca apartine cadrelor de politie. Cine sa amendeze politia?)","Romania, Mures, Târgu Mureș, Strada Mihail Kogălniceanu 18","46.545535363672265, 24.565880298614502",complete,Rezolvat,https://www.amper.org.ro/sesizari/sesizare/strada-mihail-kogalniceanu-18-targu-mures-mures/
618,56,"Banat, 9, Târgu Mureș, judetul: Mures","Copertina/Garaj amplasata pe domeniul public astfel incat restrange aria pietonala si traficul rutier in zona. Deoarece la 50 metrii distanta exista spatiu special amenajat pentru astfel de garaje solicitam Administrației Domeniului Public sa retraga aceasta constructie care este in total dezacod arhitectonic. Mai mult obstructioneaza vizibilitatea conducatorilor auto la cedeaza trecerea prin respectivul punct. Partea din spate a acoperisului poate provoca accidente deoarece este prea jos amplasata, la nivelul ochilor unei persoane adulte. Messajele din imagini reflecta indignarea colocatarilor. Rugam ADP sa retraga aceasta copertina.","Romania, Mures, Târgu Mureș, Banat, 9","46.5325, 24.577899000000002",complete,Rezolvat,https://www.amper.org.ro/sesizari/sesizare/banat-9-targu-mures-mures/
619,52,"Banat, 9, Târgu Mureș, judetul: Mures","In decursul lunii august s-a izolat un spatiu de langa ghena de gunoi din fata blocului de pe str. Banat, 9 prin amplasarea unui gard, ceea ce face practic imposibila curatarea respectivului loc de resturi menajere si buruieni. Oare asta sa fii fost solutia ideala? Rugam demolarea acelui gard, curatarea si redarea respectivului loc locatarilor din zona. Multumim.","Romania, Mures, Târgu Mureș, Banat, 9","46.5325, 24.577899000000002",complete,Rezolvat,https://www.amper.org.ro/sesizari/sesizare/banat-9-targu-mures-mures-2/
620,57,"1 DECEMBRIE 1918 242, Târgu Mureș, judetul: Mures","gunoiul de la intrarea in oras, nu asta este prima impresie care si-o face cel care viziteaza orasul, De ani de zile la intrarea in oras avem acceasi priveliste cu pubelele de gunoi pline ochi si gunoi raspandit pe jos. solutia ar fi sa se mute aceste pubele intre blocuri sau sa se puna pubele in pamant.","Romania, Mures, Târgu Mureș, 1 DECEMBRIE 1918 242","46.5311867, 24.593458800000008",complete,Rezolvat,https://www.amper.org.ro/sesizari/sesizare/1-decembrie-1918-242-targu-mures-mures/
621,57,"Strada Ciocanului 2, Târgu Mureș 547525, judetul: Mures","Angajații, studenții și rudele pacienților din Clinica de Boli Infecțioase nr. 1 preferă să lase mașinile pe carosabil, astfel în zilele lucrătoare și sâmbăta o bandă este ocupată de autoturisme. De multe ori șoferii care circulă pe stradă și doresc să intre pe strada Gheorghe Doja, trebuie să ocolească mașinile chiar și în colțul străzii, în imediata apropiere a intersecției străzilor Ciocanului și Gheorghe Doja. De multe ori există situații periculoase, când intră mașini de pe Gheorghe Doja spre Ciocanului și din sens invers mașiniile ocolind autoturismele parcate doresc să intre în intersecție. Consider că este nevoie restricționarea parcării în imediata apropiere a intersecției celor două străzi, de la poarta clinicii până la str. Gheorghe Doja.","Romania, Mures, Târgu Mureș 547525, Strada Ciocanului 2","46.53045785887725, 24.54942226409912",complete,Rezolvat,https://www.amper.org.ro/sesizari/sesizare/strada-ciocanului-2-targu-mures-547525-mures/
622,57,"Strada Episcop Dávid Ferenc, Târgu Mureș 547176, judetul: Mures",Scara care leagă str. Budiului cu str. Ciucaș din Dâmbul Pietros are nevoie de o intervenție de urgență: este plina de gunoi și tufișuri netăiate din primăvara.,"Romania, Mures, Târgu Mureș 547176, Strada Episcop Dávid Ferenc","46.527807977438535, 24.55165386199951",pending,In curs de rezolvare,https://www.amper.org.ro/sesizari/sesizare/strada-episcop-david-ferenc-targu-mures-547176-mures/
623,44,"Strada Morești 3, Târgu Mureș 547186, judetul: Mures",Carosabilul de pe strada Morești este plin de gropi. Strada este uitatată de autorități.,"Romania, Mures, Târgu Mureș 547186, Strada Morești 3","46.525305603031555, 24.550580978393555",pending,In curs de rezolvare,https://www.amper.org.ro/sesizari/sesizare/strada-moresti-3-targu-mures-547186-mures/
624,44,"Strada Iernutului 21, Târgu Mureș, judetul: Mures","În urma schimbării rețelei de gaz au apărut pe carosabil denivelări de cca, 10 cm pe porțiunile unde țevile traversează strada. Fundația pe aceste tronsoane s-au crăpat și pietrele cubice s-au prăbușit.","Romania, Mures, Târgu Mureș, Strada Iernutului 21","46.528833991438454, 24.547866582870483",complete,Rezolvat,https://www.amper.org.ro/sesizari/sesizare/strada-iernutului-21-targu-mures-mures/
625,49,"Bulevardul Pandurilor 45, Târgu Mureș, judetul: Mures",In data de 5 august 2016 au inceput introducerea cablurilor in subteran. In 24 octombrie 2016 trotuarul inca arata cum se vede in poze.,"Romania, Mures, Târgu Mureș, Bulevardul Pandurilor 45","46.533705448108755, 24.569345712661743",complete,Rezolvat,https://www.amper.org.ro/sesizari/sesizare/bulevardul-pandurilor-45-targu-mures-mures/
626,52,"Strada Voinicenilor 94, Târgu Mureș, judetul: Mures",Gunoaie imprastiate in FIECARE zi. Miros insuportabil. Focar de infectie.,"Romania, Mures, Târgu Mureș, Strada Voinicenilor 94","46.564082, 24.548286899999994",complete,Rezolvat,https://www.amper.org.ro/sesizari/sesizare/strada-voinicenilor-94-targu-mures-mures-2/
627,56,"Muncii nr. 2 ap.6, Târgu Mureș, judetul: Mures","In spatele complexului fortuna mai exact unde se afla blocul Muncii nr.2 , desi platesc taxe si impozite pentru apartament, taxe pentru autoturism, si fel de fel de taxe la stat sunt obligat sa parchez cateodata langa Scoala nr.5, sau pe bulevard deoarece toate ""locurile de parcare"" sunt ocupate ba de clientii Rexo, ba fel de fel de necunoscuti care parcheaza si pleace, ba unii locatari parcheaza toate autoturismele achizitionate si puse la vanzare aici, astfel pe vant pe ploaie is obligat sa parchez in alta parte si sa vin pe jos pana la domiciliu, in acelasi timp ""furandu-i"" unui alt cetatean locul de parcare din cauza altora. Recomand amplasarea unui indicator cu parcarea interzisa celor care nu au domiciliu aici, nu sunt riverani, fie creearea unor locuri de parcare cu numar de inmatriculare . In Cluj se poate asa ceva, la noi de ce nu se poate ?","Romania, Mures, Târgu Mureș, Muncii nr.2 ap.6","46.535398, 24.584443999999962",complete,Rezolvat,https://www.amper.org.ro/sesizari/sesizare/muncii-nr-2-ap-6-targu-mures-mures/
628,56,"Strada Godeanu 2, Târgu Mureș, judetul: Mures","Va rog sa rezolvati problema acestei strazi care este cu 2 sensuri. Cand se intra de pe Koos Ferenc, stau masini parcate pe banda 1, iar din sens opus vin masini care doresc sa iasa pe Koos Ferenc spre bulevard sau piata. Mereu ne claxonam si ne injuram din cauza faptului ca doar o masina poate sa treaca si unul e mai prioritar decat celalalt. Sambetele e catastrofal deoarece vin multi in vizita la prieteni, sau sunt persoane din alte cartiere care vin la piata si parcheaza pe colt la Koos Ferenc cu Godeanu sau pe acel sector de 50 de metri de pe str. Godeanu. Va rog sa prioritizati aceasta sesizare, si sa luati masuri in asa fel incat la intrarea pe straduta sa nu mai fie parcate masini. Se va fluidiza traficul, si vom putea circula fara nervi si injuraturi.","Romania, Mures, Târgu Mureș, Strada Godeanu 2","46.52737246923426, 24.55490469932556",complete,Rezolvat,https://www.amper.org.ro/sesizari/sesizare/strada-godeanu-2-targu-mures-mures/
629,44,"Str. Cotului nr.1, Târgu Mureș, judetul: Mures","Desi suntem si noi platitori de taxe, dar strada Cotului este inca fara asfalt, ceea ce este extrem de deranjant .","Romania, Mures, Târgu Mureș, Str. Cotului nr.1","46.5527693, 24.544860500000027",complete,Rezolvat,https://www.amper.org.ro/sesizari/sesizare/str-cotului-nr-1-targu-mures-mures/
630,50,"Strada Ciucaș 1, Târgu Mureș, judetul: Mures","Acest mic parculet de pe str ciucas 1 este mereu bantuit de vandali, oameni beti etc. Aseara au spart becul si suportul singhrului stalp de iluminat. in rest mereu se arunca ambalaje, peturi, tot timpul e mizerie.","Romania, Mures, Târgu Mureș, Strada Ciucaș 1","46.5293909, 24.553593999999975",complete,Rezolvat,https://www.amper.org.ro/sesizari/sesizare/strada-ciucas-1-targu-mures-mures/
631,49,"Strada Şurianu 2, Târgu Mureș 547176, judetul: Mures",Pe strada Suceava e foarte greu sa gasesti un cos de gunoi. La fel si pe strada surianu - Alea sanatatii - Portiunea dintre BDul 1848 si capatul strazii Suceava. Cosurile existente sunt intr-o stare deplorabila.,"Romania, Mures, Târgu Mureș 547176, Strada Şurianu 2","46.531210726399124, 24.55919623374939",pending,In curs de rezolvare,https://www.amper.org.ro/sesizari/sesizare/strada-surianu-2-targu-mures-547176-mures/
632,57,"Bulevardul 1848 45, Târgu Mureș, judetul: Mures","Parcul de langa biserica din Dambul Pietros este degradat, exista multe elemente lipsa (balustrada, sipci) care pun in pericol siguranta copiilor. Mai ales cand vorbim aici de copii sub doi ani. Parintii trebuie sa fie cu ochii ca pe butelie, ceea ce nu mi se pare normal, vorbind despre un parc. Sambata era o balustrada desprinsa, cu holsuruburile la vedere, asteptand un copil sa cada pe ele...","Romania, Mures, Târgu Mureș, Bulevardul 1848 45","46.530051896569006, 24.556256532669067",complete,Rezolvat,https://www.amper.org.ro/sesizari/sesizare/bulevardul-1848-45-targu-mures-mures/
633,49,"Bulevardul Pandurilor 114, Târgu Mureș, judetul: Mures",Banca vandalizata pe teritoriul terenului de joaca.,"Romania, Mures, Târgu Mureș, Bulevardul Pandurilor 114","46.535070853773064, 24.583089351654053",complete,Rezolvat,https://www.amper.org.ro/sesizari/sesizare/bulevardul-pandurilor-114-targu-mures-mures-2/
634,57,"1 Decembrie 1918, nr 217, Târgu Mureș, judetul: Mures","Dupa cum vedeti si in poze, problema gunoiului din zona din spatele Carrefour ului (Tudor) arata din ce in ce mai rau. Problema provine din lipsa unui spatiu adecvat pt depozitarea gunoiului. Pentru aprox 200 de apartamente, exista 2 tomberoane care intotdeauna sunt pline pana la refuz. Nici ridicarea acestora nu este foarte eficienta. Gunoaie sunt depozitate si pe trotuarul care duce la intrarea in bloc. Nu cred ca e nevoie sa pomenesc de mirosul si bacteriile care exista in zona. Vecinii si seful de scara cu care am discutat par destul de resemnati si nu par a conlucra la rezolva acestei probleme, destul de grava, din punctul meu de vedere. Zona atrage tigani care cotrobaie si urineaza pe unde apuca. In speranta ca ma veti putea ajuta, va multumesc anticipat. Diana O","Romania, Mures, Târgu Mureș, 1 Decembrie 1918, nr 217","46.535578, 24.583248000000026",pending,In curs de rezolvare,https://www.amper.org.ro/sesizari/sesizare/1-decembrie-1918-nr-217-targu-mures-mures/
635,57,"mestecaisulu1, Târgu Mureș, judetul: Mures","CANALUL DIN INTESECTIA CALAE SIGHISOAREI CU BUDIULUI RESPECTIC MESTECANISULUI E GROAZNIC, SUNA CA LA UN BOMBAEDAMENT.....MULTE APELURI LA AQUASERV ...NICI UN REZULTAT","Romania, Mures, Târgu Mureș, mestecaisulu1","46.5240965, 24.551618200000007",pending,In curs de rezolvare,https://www.amper.org.ro/sesizari/sesizare/mestecaisulu1-targu-mures-mures/
636,49,"Strada Liviu Rebreanu 37, Târgu Mureș, judetul: Mures","Parcarea de pe strada Liviu Rebreanu 35,37,39 arata dezastruos.Au fost incepute lucrari de reamenajare inainte de alegerile pentru primarie, si au fost abandonate dupa scurt timp(dupa ce s-au terminat alegerile).Dupa aceste ""lucrari"" incepute, parcarea arata mai rau ca inainte.Oare se vor mai relua lucrarile? Sau mai mai trebuie sa asteptam urmatoarele alegeri?","Romania, Mures, Târgu Mureș, Strada Liviu Rebreanu 37","46.53395639010302, 24.551643133163452",complete,Rezolvat,https://www.amper.org.ro/sesizari/sesizare/strada-liviu-rebreanu-37-targu-mures-mures/
637,56,"Bul. Cetatii, Târgu Mureș, judetul: Mures","Numeroase accidente (1 la 2 saptamani) de circulatie la intersectia bul. Cetatii cu str. Cosminului: ar fi necesara semnalizarea mai clara a stopului pe sensul de mers dinspre N. Iorga, in intersectie si/sau un bumper pe sensul de coborare a bulevardului (mai ales ca a sporit considerabil viteza de deplasare pe acest sens in urma reabilitatii carosabilului). Multumesc","Romania, Mures, Târgu Mureș, Bul. Cetatii","46.5483353, 24.568592800000033",complete,Rezolvat,https://www.amper.org.ro/sesizari/sesizare/bul-cetatii-targu-mures-mures/
638,57,"Strada Tâmplarilor, Târgu Mureș, judetul: Mures","Masiniile, autoturismele, sunt parcate sistematic pe spatiul verde din fata blocului str. Tamplarilor nr.1. Problema se poate observa in special SEARA, cand toti locatarii sunt acasa si nu la servici. Rezolvarea? Politia locala ar trebui sa patruleze seara mai mult si sa constate aceste contraventii ca sa se poate lua masuri.","Romania, Mures, Târgu Mureș, Strada Tâmplarilor","46.5573036821857, 24.572746753692627",complete,Rezolvat,https://www.amper.org.ro/sesizari/sesizare/strada-tamplarilor-targu-mures-mures/
639,57,"Strada Luceafărului 5, Târgu Mureș, judetul: Mures",Becul de pe stalpul de iluminat stradal chiar de la coltul str.Luceafarului cu intrarea auto in piata de zi din cart. 7 Noiembrie nu arde de cel putin 6 luni. Noaptea pe strada: bezna. Ar trebui remediata problema.,"Romania, Mures, Târgu Mureș, Strada Luceafărului 5","46.55748811827737, 24.572017192840576",complete,Rezolvat,https://www.amper.org.ro/sesizari/sesizare/strada-luceafarului-5-targu-mures-mures/
640,57,"Strada Gheorghe Marinescu 50, Târgu Mureș, judetul: Mures","Nu demult, la stația de autobuz din fața Spitalului Județean s-au pus stâlpuri antiparcare pe trotuar care au fost binevenite, dar ar trebui puse si puțin mai jos, spre UMF, în jurul stației de taxi, fiindcă în cursul săptămâniilor este imposibil pentru pietoni (să nici nu vorbim de mămici cu căruciori) de circulat pe trotuar din cauza mașinilor parcate ilegal, ocupând toată suprafața trotuarului! Mulțumim pentru inițiativă și mult succes!","Romania, Mures, Târgu Mureș, Strada Gheorghe Marinescu 50","46.558594721662786, 24.582488536834717",complete,Rezolvat,https://www.amper.org.ro/sesizari/sesizare/strada-gheorghe-marinescu-50-targu-mures-mures/
641,49,"Bulevardul 1848 20, Târgu Mureș, judetul: Mures","La iesirea din statia de taxi vis a vis de magazin Darina, Dambu se afla o groapa surpata. Groapana fost facuta acum cateva saptamani de lucratorii la reteaua de apa. Aceasta s-a surpat partial si reprezinta un real pericol pt taxiurile care ies din parcarea de taxiuri. Va rugam luati masuri pt a prevenii accidente.","Romania, Mures, Târgu Mureș, Bulevardul 1848 20","46.533366, 24.5591412",complete,Rezolvat,https://www.amper.org.ro/sesizari/sesizare/bulevardul-1848-20-targu-mures-mures/
642,49,"Strada Nucului, Sângeorgiu de Mureș 547530, judetul: Mures",Sunt arse 2 becuri de pe strada. Ar trebui inlocuite.,"Romania, Mures, Sângeorgiu de Mureș 547530, Strada Nucului","46.5739077949724, 24.608259201049805",pending,In curs de rezolvare,https://www.amper.org.ro/sesizari/sesizare/strada-nucului-sangeorgiu-de-mures-547530-mures/
643,57,"Strada Înfrățirii 32, Târgu Mureș, judetul: Mures",O oglinda de trafic ar fi foarte utila pentru soferi/biciclisti care vor sa iasa dintre blocuri pe strada Infratirii deoarece nu exista vizibilitate spre stanga.,"Romania, Mures, Târgu Mureș, Strada Înfrățirii 32","46.53924066395359, 24.58463430404663",complete,Rezolvat,https://www.amper.org.ro/sesizari/sesizare/strada-infratirii-32-targu-mures-mures/
644,56,"Strada Cutezanței 57, Târgu Mureș, judetul: Mures",O oglinda de trafic ar fi foarte utila pentru soferi/biciclisti care vor sa iasa dintre blocuri pe strada Cutezantei deoarece nu exista vizibilitate spre stanga.,"Romania, Mures, Târgu Mureș, Strada Cutezanței 57","46.539484200491735, 24.586029052734375",complete,Rezolvat,https://www.amper.org.ro/sesizari/sesizare/strada-cutezantei-57-targu-mures-mures/
645,49,"Strada Armoniei 7, Târgu Mureș, judetul: Mures",2 gropi care nu au fost reparate de 1 an de zile,"Romania, Mures, Târgu Mureș, Strada Armoniei 7","46.53655430966401, 24.58319664001465",complete,Rezolvat,https://www.amper.org.ro/sesizari/sesizare/strada-armoniei-7-targu-mures-mures/
646,49,"Strada 22 Decembrie 1989 47, Târgu Mureș, judetul: Mures",Lipseşte capacul de canalizare!,"Romania, Mures, Târgu Mureș, Strada 22 Decembrie 1989 47","46.55762091187521, 24.57494616508484",complete,Rezolvat,https://www.amper.org.ro/sesizari/sesizare/strada-22-decembrie-1989-47-targu-mures-mures/
